Phone_ID,Brand,Model,Release_Year,Price_USD,Price_INR,RAM_GB,Storage_GB,Processor,Chipset,GPU,Battery_mAh,Charging_Watts,Wireless_Charging,Display_Size_Inches,Resolution,Refresh_Rate_Hz,Display_Type,Rear_Camera_MP,Front_Camera_MP,Number_of_Rear_Cameras,Video_Recording,Operating_System,OS_Version,SIM_Type,Has_5G,Has_NFC,Bluetooth_Version,WiFi_Standard,Fingerprint_Type,Water_Resistance,Weight_Grams,Color,User_Rating,Number_of_Reviews
PH-179705,Xiaomi,Mi 14 Ultra,2024,718,59594,12,512,Google Tensor G3,Exynos 2400,Adreno 740,5239,100,Yes,6.2,1290x2796,144,AMOLED,12,20,2,4K@60fps,Android,14,Single SIM,Yes,Yes,5.0,Wi-Fi 5,Under-display,None,177,Midnight,4.5,20680
PH-244104,Xiaomi,Xiaomi 13 Lite,2024,632,52456,8,256,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Adreno 735,4862,67,Yes,6.7,1440x3200,144,OLED,50,12,4,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 7,Under-display,IP67,160,Green,4.4,39689
PH-233011,Xiaomi,Xiaomi 13 Lite,2024,856,71048,8,256,Snapdragon 8+ Gen 1,Dimensity 9200+,Adreno 740,5058,67,Yes,6.6,1290x2796,144,LTPO AMOLED,64,20,2,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6,Under-display,IP54,200,Blue,4.7,38604
PH-718206,Xiaomi,Xiaomi 14T Pro,2025,916,76028,8,512,Google Tensor G3,Snapdragon 8 Gen 2,Adreno 735,5465,45,Yes,6.2,1290x2796,144,LTPO AMOLED,108,16,4,8K@30fps,Android,15,Single SIM,Yes,Yes,5.2,Wi-Fi 7,None,IP54,205,Purple,4.5,11275
PH-118863,Xiaomi,Mi 14 Ultra,2025,664,55112,12,512,Snapdragon 8+ Gen 1,Exynos 2400,Immortalis-G720,5174,67,Yes,6.4,1440x3200,120,OLED,48,12,3,4K@60fps,Android,13,Single SIM,Yes,Yes,5.2,Wi-Fi 7,Under-display,IP67,200,Green,4.7,11288
PH-679307,Xiaomi,Xiaomi 14,2026,930,77190,12,256,Google Tensor G3,Snapdragon 8+ Gen 1,Adreno 735,4513,45,Yes,6.7,1290x2796,120,AMOLED,12,8,2,8K@24fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 5,Under-display,IP68,170,Purple,4.3,26
PH-375016,Xiaomi,Poco F6,2024,820,68060,16,512,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Adreno 740,4698,67,Yes,6.1,1440x3200,144,OLED,108,12,2,4K@120fps,Android,13,Single SIM,Yes,Yes,5.1,Wi-Fi 6,Rear-mounted,IP68,201,White,4.2,5701
PH-720637,Xiaomi,Redmi Note 13 Pro,2024,814,67562,16,256,Exynos 2400,Tensor G3,Xclipse 920,5488,45,Yes,6.8,1290x2796,120,AMOLED,64,8,3,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,IP52,189,Black,4.5,37525
PH-441379,Xiaomi,Redmi Note 13 Pro,2024,816,67728,8,512,Exynos 2400,Snapdragon 8 Gen 2,Adreno 740,4592,100,Yes,6.7,1290x2796,120,OLED,50,16,4,4K@60fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6,Side-mounted,IP68,174,Graphite,4.6,18099
PH-956820,Xiaomi,Xiaomi 13 Lite,2026,691,57353,8,512,Exynos 2400,Dimensity 9200+,Mali-G710 MC10,4975,100,Yes,6.6,1560x3120,144,OLED,48,8,3,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6E,Side-mounted,None,193,Gold,4.4,28936
PH-120733,Xiaomi,Redmi 12,2026,688,57104,16,256,Google Tensor G3,Tensor G3,Adreno 740,4806,67,Yes,6.1,1440x3200,120,LTPO AMOLED,48,16,3,8K@24fps,Android,14,Single SIM,Yes,Yes,5.4,Wi-Fi 7,Rear-mounted,IP68,178,Titanium,4.5,49873
PH-111303,Xiaomi,Redmi Note 13 Pro,2025,981,81423,16,512,Exynos 2400,Dimensity 9200+,Immortalis-G720,4730,100,Yes,6.7,1560x3120,120,OLED,50,8,4,4K@60fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6E,Rear-mounted,IP68,186,Red,4.5,17568
PH-282851,Xiaomi,Redmi 12,2026,764,63412,12,256,Google Tensor G3,Exynos 2400,Adreno 740,5298,45,Yes,6.7,1560x3120,120,LTPO AMOLED,64,8,3,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6,None,IP52,197,Purple,4.7,47703
PH-493401,Xiaomi,Redmi 12,2025,812,67396,16,512,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Mali-G710 MC10,4762,100,Yes,6.7,1560x3120,120,OLED,12,16,2,4K@60fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 7,Under-display,None,203,White,4.7,736
PH-914817,Xiaomi,Xiaomi 14T Pro,2025,932,77356,8,512,Google Tensor G3,Snapdragon 8 Gen 2,Immortalis-G720,5361,100,Yes,6.1,1440x3200,120,OLED,64,16,3,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.3,Wi-Fi 7,None,IP54,183,Black,4.4,26522
PH-593882,Xiaomi,Mi 14 Ultra,2026,976,81008,8,256,Snapdragon 8+ Gen 1,Exynos 2400,Adreno 735,4687,100,Yes,6.4,1290x2796,144,OLED,64,16,2,4K@120fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 7,Under-display,None,196,Purple,4.6,13402
PH-419480,Xiaomi,Mi 14 Ultra,2026,804,66732,16,512,Snapdragon 8+ Gen 1,Dimensity 9200+,Immortalis-G720,4524,80,Yes,6.7,1290x2796,144,AMOLED,64,8,3,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.4,Wi-Fi 7,None,IP52,161,Purple,4.7,25618
PH-315936,Xiaomi,Redmi Note 13 Pro,2024,895,74285,12,256,Exynos 2400,Snapdragon 8 Gen 2,Adreno 735,5453,45,Yes,6.4,1560x3120,120,AMOLED,50,12,2,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 7,Rear-mounted,None,192,Midnight,4.7,11257
PH-524909,Xiaomi,Xiaomi 14T Pro,2024,967,80261,8,256,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Adreno 740,5212,67,Yes,6.8,1560x3120,120,LTPO AMOLED,108,20,3,4K@60fps,Android,14,Single SIM,Yes,Yes,5.0,Wi-Fi 6E,None,IP54,203,Black,4.7,24118
PH-371018,Xiaomi,Xiaomi 14T Pro,2024,887,73621,12,256,Exynos 2400,Snapdragon 8+ Gen 1,Adreno 740,5434,80,Yes,6.6,1560x3120,120,LTPO AMOLED,108,8,3,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 5,Rear-mounted,None,163,Titanium,4.6,49529
PH-895474,Xiaomi,Redmi 12,2025,995,82585,16,512,Snapdragon 8 Gen 2,Exynos 2400,Adreno 740,5094,67,Yes,6.7,1440x3200,120,OLED,64,16,2,8K@24fps,Android,13,Single SIM,Yes,Yes,5.0,Wi-Fi 5,Side-mounted,IP68,181,Blue,4.2,26362
PH-257519,Xiaomi,Xiaomi 14T Pro,2026,933,77439,12,256,MediaTek Dimensity 9200+,Snapdragon 8+ Gen 1,Adreno 735,5391,80,Yes,6.7,1290x2796,144,OLED,50,12,4,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 5,None,None,161,Black,4.6,27730
PH-721109,Xiaomi,Mi 14 Ultra,2026,656,54448,16,512,Snapdragon 8 Gen 2,Dimensity 9200+,Adreno 735,4675,100,Yes,6.4,1560x3120,120,AMOLED,12,12,2,8K@24fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,Under-display,IP67,160,Titanium,4.5,25011
PH-760827,Xiaomi,Mi 14 Ultra,2026,867,71961,12,512,Google Tensor G3,Dimensity 9200+,Mali-G710 MC10,5196,100,Yes,6.7,1560x3120,120,AMOLED,108,8,4,4K@60fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 6E,Under-display,IP52,171,Blue,4.2,36141
PH-379193,Xiaomi,Xiaomi 14T Pro,2025,727,60341,16,256,Exynos 2400,Tensor G3,Immortalis-G720,5124,100,Yes,6.6,1560x3120,144,OLED,12,16,2,4K@120fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 5,None,IP67,160,Midnight,4.3,44552
PH-117058,Xiaomi,Redmi Note 13 Pro,2026,660,54780,12,256,Exynos 2400,Dimensity 9200+,Immortalis-G720,4860,100,Yes,6.8,1440x3200,120,AMOLED,64,8,3,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 5,Under-display,IP67,193,Titanium,4.4,20353
PH-694487,Xiaomi,Poco F6,2026,983,81589,8,256,Snapdragon 8 Gen 2,Exynos 2400,Xclipse 920,4551,80,Yes,6.2,1440x3200,144,LTPO AMOLED,64,20,2,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6,Under-display,IP54,171,Graphite,4.3,49260
PH-679701,Xiaomi,Mi 14 Ultra,2025,963,79929,16,512,Google Tensor G3,Snapdragon 8+ Gen 1,Immortalis-G720,5007,100,Yes,6.5,1290x2796,144,AMOLED,50,12,2,4K@120fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 5,Under-display,IP54,187,Purple,4.2,655
PH-130755,Xiaomi,Redmi 12,2025,934,77522,12,256,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Mali-G710 MC10,5174,100,Yes,6.8,1290x2796,120,OLED,12,12,2,4K@120fps,Android,13,Dual SIM,Yes,Yes,5.1,Wi-Fi 7,Rear-mounted,IP54,199,Gray,4.6,35633
PH-592911,Xiaomi,Redmi Note 13 Pro,2026,929,77107,16,512,Snapdragon 8 Gen 2,Snapdragon 8+ Gen 1,Immortalis-G720,4835,100,Yes,6.3,1560x3120,120,AMOLED,48,8,4,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 5,Rear-mounted,None,178,Titanium,4.7,26268
PH-231179,Xiaomi,Xiaomi 14T Pro,2024,805,66815,16,512,Exynos 2400,Snapdragon 8+ Gen 1,Xclipse 920,5046,67,Yes,6.7,1440x3200,120,LTPO AMOLED,108,20,4,4K@120fps,Android,14,Single SIM,Yes,Yes,5.2,Wi-Fi 5,Rear-mounted,IP54,190,Midnight,4.6,32171
PH-370142,Xiaomi,Redmi 12,2025,936,77688,8,256,Exynos 2400,Exynos 2400,Immortalis-G720,4698,100,Yes,6.6,1440x3200,144,OLED,12,20,2,4K@120fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 5,Under-display,IP52,185,Blue,4.3,45558
PH-449727,Xiaomi,Poco F6,2026,902,74866,16,256,Google Tensor G3,Tensor G3,Xclipse 920,4703,100,Yes,6.2,1290x2796,144,LTPO AMOLED,108,8,3,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.3,Wi-Fi 7,Under-display,IP54,162,Graphite,4.3,4314
PH-105387,Xiaomi,Mi 14 Ultra,2025,998,82834,12,256,Exynos 2400,Dimensity 9200+,Immortalis-G720,5275,45,Yes,6.7,1290x2796,120,OLED,50,8,3,4K@120fps,Android,14,Single SIM,Yes,Yes,5.2,Wi-Fi 5,Side-mounted,None,204,Graphite,4.5,33360
PH-101526,Xiaomi,Xiaomi 13 Lite,2026,973,80759,16,256,Google Tensor G3,Dimensity 9200+,Adreno 735,5254,45,Yes,6.3,1440x3200,144,OLED,64,8,4,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.0,Wi-Fi 6E,Side-mounted,None,176,Silver,4.4,835
PH-851644,Xiaomi,Xiaomi 13 Lite,2025,609,50547,8,512,MediaTek Dimensity 9200+,Snapdragon 8+ Gen 1,Xclipse 920,5279,67,Yes,6.5,1440x3200,120,LTPO AMOLED,12,12,2,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 5,None,None,171,Gold,4.2,825
PH-258913,Xiaomi,Xiaomi 14,2024,646,53618,16,512,Google Tensor G3,Exynos 2400,Immortalis-G720,5494,100,Yes,6.3,1440x3200,144,AMOLED,48,20,3,4K@120fps,Android,13,Dual SIM,Yes,Yes,5.3,Wi-Fi 7,Side-mounted,None,205,Red,4.6,39667
PH-685513,Xiaomi,Xiaomi 14,2026,947,78601,8,256,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Adreno 740,5232,45,Yes,6.5,1290x2796,120,AMOLED,48,20,3,4K@60fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 6E,Rear-mounted,None,194,Black,4.7,22482
PH-270927,Xiaomi,Poco F6,2024,657,54531,8,256,Snapdragon 8 Gen 2,Tensor G3,Immortalis-G720,5108,100,Yes,6.1,1560x3120,144,OLED,12,20,2,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,None,IP52,203,Gold,4.6,44502
PH-811890,Xiaomi,Poco F6,2026,827,68641,8,256,Exynos 2400,Exynos 2400,Xclipse 920,5268,45,Yes,6.3,1440x3200,120,LTPO AMOLED,64,12,2,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 6E,Under-display,IP52,199,Blue,4.5,49099
PH-503038,Xiaomi,Redmi 12,2025,791,65653,8,256,Exynos 2400,Dimensity 9200+,Adreno 740,4997,100,Yes,6.1,1560x3120,144,LTPO AMOLED,48,20,2,4K@120fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 5,None,IP67,193,Black,4.4,40894
PH-671493,Xiaomi,Xiaomi 14T Pro,2024,903,74949,8,256,Snapdragon 8 Gen 2,Snapdragon 8+ Gen 1,Mali-G710 MC10,4621,67,Yes,6.1,1440x3200,120,LTPO AMOLED,48,20,3,8K@24fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 5,Under-display,IP68,200,Black,4.2,3256
PH-753557,Xiaomi,Mi 14 Ultra,2025,837,69471,8,256,Snapdragon 8 Gen 2,Tensor G3,Mali-G710 MC10,4857,100,Yes,6.8,1290x2796,144,OLED,108,16,4,4K@120fps,Android,14,Single SIM,Yes,Yes,5.4,Wi-Fi 5,Side-mounted,None,176,Black,4.7,41338
PH-688313,Xiaomi,Redmi 12,2026,922,76526,12,512,MediaTek Dimensity 9200+,Snapdragon 8+ Gen 1,Mali-G710 MC10,4858,67,Yes,6.3,1440x3200,144,AMOLED,64,20,2,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,Under-display,IP68,181,White,4.4,27535
PH-981177,Xiaomi,Redmi Note 13 Pro,2026,829,68807,12,256,MediaTek Dimensity 9200+,Dimensity 9200+,Mali-G710 MC10,4510,80,Yes,6.4,1560x3120,120,AMOLED,108,16,2,4K@60fps,Android,14,Single SIM,Yes,Yes,5.0,Wi-Fi 5,None,IP54,186,Gray,4.7,47578
PH-765644,Xiaomi,Redmi 12,2025,816,67728,8,512,Snapdragon 8 Gen 2,Dimensity 9200+,Immortalis-G720,4555,80,Yes,6.5,1560x3120,120,OLED,50,20,4,4K@120fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6E,Under-display,IP52,183,Gray,4.3,20973
PH-828127,Xiaomi,Xiaomi 14,2024,663,55029,12,512,Snapdragon 8+ Gen 1,Dimensity 9200+,Xclipse 920,5086,45,Yes,6.6,1560x3120,144,LTPO AMOLED,12,12,2,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 7,None,None,187,Black,4.8,24537
PH-820020,Xiaomi,Xiaomi 14,2024,842,69886,8,512,MediaTek Dimensity 9200+,Snapdragon 8 Gen 2,Adreno 735,5320,45,Yes,6.5,1560x3120,120,LTPO AMOLED,64,12,2,8K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 6,Under-display,None,160,Purple,4.7,18956
PH-371661,Xiaomi,Redmi 12,2026,722,59926,8,512,Google Tensor G3,Dimensity 9200+,Xclipse 920,5281,67,Yes,6.7,1440x3200,144,LTPO AMOLED,108,12,2,4K@120fps,Android,15,Single SIM,Yes,Yes,5.0,Wi-Fi 6,Under-display,IP54,184,Black,4.6,37708
PH-198483,Xiaomi,Xiaomi 13 Lite,2024,716,59428,12,256,Snapdragon 8 Gen 2,Snapdragon 8+ Gen 1,Adreno 735,5279,67,Yes,6.5,1440x3200,144,OLED,108,8,4,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6E,Rear-mounted,IP67,168,Blue,4.3,25503
PH-160375,Xiaomi,Xiaomi 14,2025,703,58349,16,256,MediaTek Dimensity 9200+,Dimensity 9200+,Immortalis-G720,5064,67,Yes,6.2,1290x2796,120,LTPO AMOLED,48,12,3,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 6,Side-mounted,IP68,205,Red,4.7,33186
PH-833839,Xiaomi,Redmi 12,2025,614,50962,12,512,Snapdragon 8+ Gen 1,Tensor G3,Immortalis-G720,5447,100,Yes,6.1,1290x2796,144,OLED,50,12,4,4K@120fps,Android,13,Dual SIM,Yes,Yes,5.3,Wi-Fi 6E,Side-mounted,IP54,163,Green,4.3,17721
PH-119401,Xiaomi,Mi 14 Ultra,2025,819,67977,12,256,MediaTek Dimensity 9200+,Exynos 2400,Immortalis-G720,4964,100,Yes,6.2,1290x2796,120,OLED,50,20,3,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.2,Wi-Fi 7,Rear-mounted,IP67,187,Titanium,4.7,31840
PH-777053,Xiaomi,Xiaomi 14T Pro,2024,900,74700,16,256,Snapdragon 8 Gen 2,Snapdragon 8+ Gen 1,Adreno 735,5215,100,Yes,6.6,1560x3120,144,LTPO AMOLED,12,16,2,8K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 6E,Under-display,IP54,198,Blue,4.7,48854
PH-333236,Xiaomi,Xiaomi 14T Pro,2025,651,54033,8,256,MediaTek Dimensity 9200+,Tensor G3,Adreno 740,4660,45,Yes,6.6,1290x2796,120,AMOLED,12,12,2,8K@24fps,Android,14,Single SIM,Yes,Yes,5.1,Wi-Fi 6,Rear-mounted,IP68,181,Midnight,4.6,11323
PH-966869,Xiaomi,Mi 14 Ultra,2025,982,81506,12,512,Snapdragon 8 Gen 2,Tensor G3,Adreno 735,5016,100,Yes,6.1,1440x3200,120,LTPO AMOLED,64,8,3,4K@60fps,Android,15,Single SIM,Yes,Yes,5.2,Wi-Fi 6E,None,IP67,168,Green,4.3,49004
PH-702883,Xiaomi,Xiaomi 14T Pro,2025,985,81755,12,256,Snapdragon 8+ Gen 1,Dimensity 9200+,Adreno 740,5195,80,Yes,6.5,1560x3120,144,OLED,48,12,3,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 6,None,IP52,199,Purple,4.4,26275
PH-238840,Xiaomi,Redmi 12,2025,763,63329,12,512,Google Tensor G3,Tensor G3,Mali-G710 MC10,5250,100,Yes,6.6,1560x3120,144,LTPO AMOLED,12,12,2,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 5,Side-mounted,IP52,177,Purple,4.4,34336
PH-568095,Xiaomi,Xiaomi 13 Lite,2025,749,62167,16,256,MediaTek Dimensity 9200+,Dimensity 9200+,Mali-G710 MC10,5199,45,Yes,6.4,1560x3120,144,LTPO AMOLED,12,20,2,4K@120fps,Android,13,Single SIM,Yes,Yes,5.1,Wi-Fi 6,None,None,184,Purple,4.4,1123
PH-637456,Xiaomi,Poco F6,2025,973,80759,12,256,Google Tensor G3,Dimensity 9200+,Immortalis-G720,4565,100,Yes,6.1,1290x2796,120,OLED,64,8,2,4K@60fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6,Side-mounted,None,186,Midnight,4.3,48946
PH-172522,Xiaomi,Redmi Note 13 Pro,2026,898,74534,16,256,MediaTek Dimensity 9200+,Tensor G3,Mali-G710 MC10,5288,100,Yes,6.5,1290x2796,144,AMOLED,50,8,2,4K@120fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 5,Rear-mounted,IP67,198,Black,4.5,30421
PH-314584,Xiaomi,Xiaomi 13 Lite,2026,860,71380,12,512,Snapdragon 8 Gen 2,Tensor G3,Adreno 735,5497,45,Yes,6.5,1290x2796,144,OLED,12,12,2,8K@24fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 6E,Rear-mounted,IP54,200,Gray,4.6,2912
PH-940361,Xiaomi,Redmi Note 13 Pro,2025,770,63910,16,256,Snapdragon 8 Gen 2,Dimensity 9200+,Adreno 740,5033,80,Yes,6.5,1290x2796,120,OLED,64,20,3,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 6E,Rear-mounted,IP52,189,Gray,4.3,20245
PH-169933,Xiaomi,Xiaomi 14T Pro,2026,703,58349,12,256,Snapdragon 8 Gen 2,Snapdragon 8+ Gen 1,Xclipse 920,4503,67,Yes,6.7,1440x3200,144,AMOLED,48,12,3,4K@60fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 7,Rear-mounted,IP54,201,Green,4.5,27534
PH-979381,Xiaomi,Xiaomi 14,2026,827,68641,8,256,Google Tensor G3,Snapdragon 8 Gen 2,Adreno 735,4697,45,Yes,6.4,1560x3120,120,AMOLED,108,12,3,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,None,None,197,Gold,4.3,38920
PH-976583,Xiaomi,Redmi 12,2024,835,69305,8,256,MediaTek Dimensity 9200+,Dimensity 9200+,Immortalis-G720,5242,67,Yes,6.3,1290x2796,144,LTPO AMOLED,108,8,2,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 7,Side-mounted,None,167,Midnight,4.5,30550
PH-568323,Xiaomi,Xiaomi 14T Pro,2026,921,76443,12,256,Snapdragon 8+ Gen 1,Snapdragon 8+ Gen 1,Adreno 735,5310,100,Yes,6.4,1440x3200,144,OLED,64,12,3,4K@60fps,Android,14,Dual SIM,Yes,Yes,5.2,Wi-Fi 7,Side-mounted,None,180,Titanium,4.3,19834
PH-487547,Xiaomi,Xiaomi 14T Pro,2026,685,56855,16,512,Snapdragon 8 Gen 2,Exynos 2400,Xclipse 920,4914,67,Yes,6.5,1440x3200,144,AMOLED,48,20,4,4K@60fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 5,Rear-mounted,IP52,186,Gold,4.3,35846
PH-204614,Xiaomi,Redmi Note 13 Pro,2026,935,77605,16,512,Exynos 2400,Exynos 2400,Adreno 735,5302,45,Yes,6.5,1440x3200,120,AMOLED,12,20,2,8K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 6,None,None,161,Titanium,4.6,15146
PH-334780,Xiaomi,Xiaomi 13 Lite,2026,911,75613,12,512,Google Tensor G3,Exynos 2400,Adreno 735,5423,100,Yes,6.7,1560x3120,120,OLED,108,12,2,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 7,None,IP54,205,Red,4.4,6665
PH-903148,Xiaomi,Redmi Note 13 Pro,2024,1348,111884,16,512,MediaTek Dimensity 9400,Exynos 2500,Adreno 750,6294,80,Yes,6.9,1800x3200,144,Super AMOLED,108,16,4,4K@120fps,Android,14,Dual SIM,Yes,Yes,5.2,Wi-Fi 6E,Under-display,IP52,178,White,4.8,20415
PH-166994,Xiaomi,Xiaomi 13 Lite,2024,1104,91632,24,1024,Snapdragon 8 Gen 3,A17 Pro,Apple GPU (5-core),6541,80,Yes,7.1,1440x3200,144,AMOLED,108,20,3,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.1,Wi-Fi 6,Rear-mounted,IP67,153,Graphite,4.5,27951
PH-637267,Xiaomi,Xiaomi 13 Lite,2025,1300,107900,16,1024,Snapdragon 8 Gen 3,A18 Pro,Immortalis-G925,5050,80,Yes,7.0,1290x2796,144,LTPO AMOLED,64,12,3,8K@30fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 7,Rear-mounted,IP68,196,Red,4.9,10506
PH-730634,Xiaomi,Mi 14 Ultra,2026,1106,91798,16,256,Apple A17 Pro,Tensor G4,Apple GPU (6-core),6042,100,Yes,7.2,1800x3200,120,OLED,48,12,2,4K@120fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 5,Rear-mounted,IP67,195,Gold,4.4,16226
PH-711401,Xiaomi,Xiaomi 14,2024,1307,108481,16,256,Exynos 2500,Exynos 2500,Mali-G715 MC7,5597,100,Yes,7.1,1290x2796,144,OLED,12,20,2,4K@120fps,Android,15,Dual SIM,Yes,Yes,5.3,Wi-Fi 5,None,IP52,174,Graphite,4.5,870
PH-269409,Xiaomi,Redmi Note 13 Pro,2026,1414,117362,24,256,Exynos 2500,A18 Pro,Apple GPU (5-core),6156,150,Yes,6.4,1290x2796,144,AMOLED,108,12,4,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6,Under-display,None,156,Purple,4.5,18924
PH-796713,Xiaomi,Mi 14 Ultra,2024,1434,119022,12,256,Exynos 2500,Dimensity 9400,Adreno 750,6969,150,Yes,6.6,1440x3120,120,LTPO AMOLED,64,20,3,4K@60fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 7,None,IP52,186,Black,4.8,9155
PH-428673,Xiaomi,Mi 14 Ultra,2024,1032,85656,16,256,Snapdragon 8 Gen 3,Dimensity 9400,Apple GPU (5-core),5275,80,Yes,6.4,1800x3200,120,Super AMOLED,64,20,3,4K@60fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,Rear-mounted,IP54,167,Gray,4.8,19961
PH-389488,Xiaomi,Poco F6,2024,1027,85241,16,512,Apple A18 Pro,A17 Pro,Immortalis-G925,6263,80,Yes,6.5,1440x3200,144,Super AMOLED,12,20,2,8K@30fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 6,Side-mounted,None,154,Titanium,4.7,49190
PH-474031,Xiaomi,Mi 14 Ultra,2026,1364,113212,24,512,Apple A17 Pro,Tensor G4,Adreno 750,6193,80,Yes,6.9,1800x3200,144,AMOLED,108,16,2,8K@30fps,Android,15,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 5,Under-display,IP67,193,Midnight,4.7,44793
PH-368244,Xiaomi,Xiaomi 14T Pro,2025,1546,128318,12,256,Snapdragon 8 Gen 3,A17 Pro,Apple GPU (6-core),6864,150,Yes,6.5,1440x3120,120,OLED,12,16,2,8K@24fps,Android,14,Single SIM,Yes,Yes,5.1,Wi-Fi 6E,Side-mounted,IP52,169,Midnight,4.7,45667
